,Start,Stop,Pearson,expected-arrival
273,2022-03-01 19:04:00,2022-03-01 20:04:00,23,9
274,2022-03-01 19:05:00,2022-03-01 20:05:00,23,9
275,2022-03-01 19:06:00,2022-03-01 20:06:00,23,9
276,2022-03-01 19:07:00,2022-03-01 20:07:00,24,9
277,2022-03-01 19:08:00,2022-03-01 20:08:00,24,9
278,2022-03-01 19:09:00,2022-03-01 20:09:00,24,9
279,2022-03-01 19:10:00,2022-03-01 20:10:00,24,9
280,2022-03-01 19:11:00,2022-03-01 20:11:00,24,9
281,2022-03-01 19:12:00,2022-03-01 20:12:00,24,9
282,2022-03-01 19:13:00,2022-03-01 20:13:00,24,9
283,2022-03-01 19:14:00,2022-03-01 20:14:00,24,9
284,2022-03-01 19:15:00,2022-03-01 20:15:00,25,9
285,2022-03-01 19:16:00,2022-03-01 20:16:00,25,9
286,2022-03-01 19:17:00,2022-03-01 20:17:00,25,9
287,2022-03-01 19:18:00,2022-03-01 20:18:00,25,9
288,2022-03-01 19:19:00,2022-03-01 20:19:00,24,9
289,2022-03-01 19:20:00,2022-03-01 20:20:00,24,9
290,2022-03-01 19:21:00,2022-03-01 20:21:00,24,9
291,2022-03-01 19:22:00,2022-03-01 20:22:00,25,9
292,2022-03-01 19:23:00,2022-03-01 20:23:00,25,9
293,2022-03-01 19:24:00,2022-03-01 20:24:00,24,9
294,2022-03-01 19:25:00,2022-03-01 20:25:00,24,9
295,2022-03-01 19:26:00,2022-03-01 20:26:00,24,9
296,2022-03-01 19:27:00,2022-03-01 20:27:00,24,9
297,2022-03-01 19:28:00,2022-03-01 20:28:00,25,9
298,2022-03-01 19:29:00,2022-03-01 20:29:00,25,9
299,2022-03-01 19:30:00,2022-03-01 20:30:00,26,9
300,2022-03-01 19:31:00,2022-03-01 20:31:00,26,9
301,2022-03-01 19:32:00,2022-03-01 20:32:00,26,9
302,2022-03-01 19:33:00,2022-03-01 20:33:00,27,9
303,2022-03-01 19:34:00,2022-03-01 20:34:00,27,9
304,2022-03-01 19:35:00,2022-03-01 20:35:00,27,9
305,2022-03-01 19:36:00,2022-03-01 20:36:00,27,9
306,2022-03-01 19:37:00,2022-03-01 20:37:00,27,9
307,2022-03-01 19:38:00,2022-03-01 20:38:00,27,9
308,2022-03-01 19:39:00,2022-03-01 20:39:00,5,9
309,2022-03-01 19:40:00,2022-03-01 20:40:00,5,9
310,2022-03-01 19:41:00,2022-03-01 20:41:00,5,9
311,2022-03-01 19:42:00,2022-03-01 20:42:00,5,9
312,2022-03-01 19:43:00,2022-03-01 20:43:00,5,9
313,2022-03-01 19:44:00,2022-03-01 20:44:00,29,9
314,2022-03-01 19:45:00,2022-03-01 20:45:00,5,9
315,2022-03-01 19:46:00,2022-03-01 20:46:00,5,9
316,2022-03-01 19:47:00,2022-03-01 20:47:00,5,9
317,2022-03-01 19:48:00,2022-03-01 20:48:00,5,9
318,2022-03-01 19:49:00,2022-03-01 20:49:00,6,9
319,2022-03-01 19:50:00,2022-03-01 20:50:00,5,9
320,2022-03-01 19:51:00,2022-03-01 20:51:00,5,9
321,2022-03-01 19:52:00,2022-03-01 20:52:00,4,9
322,2022-03-01 19:53:00,2022-03-01 20:53:00,5,9
323,2022-03-01 19:54:00,2022-03-01 20:54:00,4,9
324,2022-03-01 19:55:00,2022-03-01 20:55:00,23,9
325,2022-03-01 19:56:00,2022-03-01 20:56:00,24,9
326,2022-03-01 19:57:00,2022-03-01 20:57:00,4,9
327,2022-03-01 19:58:00,2022-03-01 20:58:00,4,9
328,2022-03-01 19:59:00,2022-03-01 20:59:00,4,9
329,2022-03-01 20:00:00,2022-03-01 21:00:00,4,9
330,2022-03-01 20:01:00,2022-03-01 21:01:00,4,9
331,2022-03-01 20:02:00,2022-03-01 21:02:00,4,9
