,Start,Stop,Pearson,expected-arrival
264,2015-12-10 04:01:00,2015-12-10 05:01:00,24,10
265,2015-12-10 04:02:00,2015-12-10 05:02:00,24,10
266,2015-12-10 04:03:00,2015-12-10 05:03:00,24,10
267,2015-12-10 04:04:00,2015-12-10 05:04:00,24,10
268,2015-12-10 04:05:00,2015-12-10 05:05:00,24,10
269,2015-12-10 04:06:00,2015-12-10 05:06:00,24,10
270,2015-12-10 04:07:00,2015-12-10 05:07:00,24,10
271,2015-12-10 04:08:00,2015-12-10 05:08:00,24,10
272,2015-12-10 04:09:00,2015-12-10 05:09:00,24,10
273,2015-12-10 04:10:00,2015-12-10 05:10:00,24,10
274,2015-12-10 04:11:00,2015-12-10 05:11:00,24,10
275,2015-12-10 04:12:00,2015-12-10 05:12:00,24,10
276,2015-12-10 04:13:00,2015-12-10 05:13:00,24,10
277,2015-12-10 04:14:00,2015-12-10 05:14:00,0,10
278,2015-12-10 04:15:00,2015-12-10 05:15:00,0,10
279,2015-12-10 04:16:00,2015-12-10 05:16:00,0,10
280,2015-12-10 04:17:00,2015-12-10 05:17:00,0,10
281,2015-12-10 04:18:00,2015-12-10 05:18:00,0,10
282,2015-12-10 04:19:00,2015-12-10 05:19:00,0,10
283,2015-12-10 04:20:00,2015-12-10 05:20:00,0,10
284,2015-12-10 04:21:00,2015-12-10 05:21:00,1,10
285,2015-12-10 04:22:00,2015-12-10 05:22:00,1,10
286,2015-12-10 04:23:00,2015-12-10 05:23:00,2,10
287,2015-12-10 04:24:00,2015-12-10 05:24:00,2,10
288,2015-12-10 04:25:00,2015-12-10 05:25:00,3,10
289,2015-12-10 04:26:00,2015-12-10 05:26:00,4,10
290,2015-12-10 04:27:00,2015-12-10 05:27:00,4,10
291,2015-12-10 04:28:00,2015-12-10 05:28:00,23,10
292,2015-12-10 04:29:00,2015-12-10 05:29:00,23,10
293,2015-12-10 04:30:00,2015-12-10 05:30:00,23,10
294,2015-12-10 04:31:00,2015-12-10 05:31:00,23,10
295,2015-12-10 04:32:00,2015-12-10 05:32:00,22,10
296,2015-12-10 04:33:00,2015-12-10 05:33:00,22,10
297,2015-12-10 04:34:00,2015-12-10 05:34:00,21,10
298,2015-12-10 04:35:00,2015-12-10 05:35:00,21,10
299,2015-12-10 04:36:00,2015-12-10 05:36:00,20,10
300,2015-12-10 04:37:00,2015-12-10 05:37:00,20,10
301,2015-12-10 04:38:00,2015-12-10 05:38:00,20,10
302,2015-12-10 04:39:00,2015-12-10 05:39:00,20,10
303,2015-12-10 04:40:00,2015-12-10 05:40:00,21,10
304,2015-12-10 04:41:00,2015-12-10 05:41:00,20,10
305,2015-12-10 04:42:00,2015-12-10 05:42:00,20,10
306,2015-12-10 04:43:00,2015-12-10 05:43:00,23,10
307,2015-12-10 04:44:00,2015-12-10 05:44:00,24,10
308,2015-12-10 04:45:00,2015-12-10 05:45:00,25,10
309,2015-12-10 04:46:00,2015-12-10 05:46:00,25,10
310,2015-12-10 04:47:00,2015-12-10 05:47:00,25,10
311,2015-12-10 04:48:00,2015-12-10 05:48:00,25,10
312,2015-12-10 04:49:00,2015-12-10 05:49:00,25,10
313,2015-12-10 04:50:00,2015-12-10 05:50:00,25,10
314,2015-12-10 04:51:00,2015-12-10 05:51:00,25,10
315,2015-12-10 04:52:00,2015-12-10 05:52:00,25,10
316,2015-12-10 04:53:00,2015-12-10 05:53:00,25,10
317,2015-12-10 04:54:00,2015-12-10 05:54:00,25,10
318,2015-12-10 04:55:00,2015-12-10 05:55:00,26,10
319,2015-12-10 04:56:00,2015-12-10 05:56:00,25,10
320,2015-12-10 04:57:00,2015-12-10 05:57:00,26,10
321,2015-12-10 04:58:00,2015-12-10 05:58:00,26,10
322,2015-12-10 04:59:00,2015-12-10 05:59:00,26,10
323,2015-12-10 05:00:00,2015-12-10 06:00:00,27,10
324,2015-12-10 05:01:00,2015-12-10 06:01:00,27,10
325,2015-12-10 05:02:00,2015-12-10 06:02:00,30,10
326,2015-12-10 05:03:00,2015-12-10 06:03:00,30,10
327,2015-12-10 05:04:00,2015-12-10 06:04:00,30,10
328,2015-12-10 05:05:00,2015-12-10 06:05:00,30,10
329,2015-12-10 05:06:00,2015-12-10 06:06:00,30,10
330,2015-12-10 05:07:00,2015-12-10 06:07:00,30,10
331,2015-12-10 05:08:00,2015-12-10 06:08:00,30,10
332,2015-12-10 05:09:00,2015-12-10 06:09:00,30,10
333,2015-12-10 05:10:00,2015-12-10 06:10:00,30,10
334,2015-12-10 05:11:00,2015-12-10 06:11:00,30,10
335,2015-12-10 05:12:00,2015-12-10 06:12:00,30,10
336,2015-12-10 05:13:00,2015-12-10 06:13:00,30,10
337,2015-12-10 05:14:00,2015-12-10 06:14:00,30,10
338,2015-12-10 05:15:00,2015-12-10 06:15:00,30,10
339,2015-12-10 05:16:00,2015-12-10 06:16:00,30,10
340,2015-12-10 05:17:00,2015-12-10 06:17:00,30,10
341,2015-12-10 05:18:00,2015-12-10 06:18:00,30,10
342,2015-12-10 05:19:00,2015-12-10 06:19:00,30,10
343,2015-12-10 05:20:00,2015-12-10 06:20:00,30,10
344,2015-12-10 05:21:00,2015-12-10 06:21:00,0,10
345,2015-12-10 05:22:00,2015-12-10 06:22:00,0,10
346,2015-12-10 05:23:00,2015-12-10 06:23:00,0,10
347,2015-12-10 05:24:00,2015-12-10 06:24:00,0,10
348,2015-12-10 05:25:00,2015-12-10 06:25:00,0,10
349,2015-12-10 05:26:00,2015-12-10 06:26:00,0,10
350,2015-12-10 05:27:00,2015-12-10 06:27:00,0,10
351,2015-12-10 05:28:00,2015-12-10 06:28:00,0,10
352,2015-12-10 05:29:00,2015-12-10 06:29:00,0,10
353,2015-12-10 05:30:00,2015-12-10 06:30:00,0,10
354,2015-12-10 05:31:00,2015-12-10 06:31:00,0,10
355,2015-12-10 05:32:00,2015-12-10 06:32:00,0,10
356,2015-12-10 05:33:00,2015-12-10 06:33:00,0,10
357,2015-12-10 05:34:00,2015-12-10 06:34:00,0,10
358,2015-12-10 05:35:00,2015-12-10 06:35:00,0,10
359,2015-12-10 05:36:00,2015-12-10 06:36:00,0,10
360,2015-12-10 05:37:00,2015-12-10 06:37:00,0,10
361,2015-12-10 05:38:00,2015-12-10 06:38:00,1,10
362,2015-12-10 05:39:00,2015-12-10 06:39:00,1,10
363,2015-12-10 05:40:00,2015-12-10 06:40:00,1,10
364,2015-12-10 05:41:00,2015-12-10 06:41:00,1,10
365,2015-12-10 05:42:00,2015-12-10 06:42:00,1,10
366,2015-12-10 05:43:00,2015-12-10 06:43:00,1,10
367,2015-12-10 05:44:00,2015-12-10 06:44:00,1,10
368,2015-12-10 05:45:00,2015-12-10 06:45:00,1,10
369,2015-12-10 05:46:00,2015-12-10 06:46:00,1,10
370,2015-12-10 05:47:00,2015-12-10 06:47:00,1,10
371,2015-12-10 05:48:00,2015-12-10 06:48:00,2,10
372,2015-12-10 05:49:00,2015-12-10 06:49:00,2,10
373,2015-12-10 05:50:00,2015-12-10 06:50:00,2,10
374,2015-12-10 05:51:00,2015-12-10 06:51:00,2,10
375,2015-12-10 05:52:00,2015-12-10 06:52:00,2,10
376,2015-12-10 05:53:00,2015-12-10 06:53:00,3,10
377,2015-12-10 05:54:00,2015-12-10 06:54:00,3,10
378,2015-12-10 05:55:00,2015-12-10 06:55:00,3,10
379,2015-12-10 05:56:00,2015-12-10 06:56:00,3,10
380,2015-12-10 05:57:00,2015-12-10 06:57:00,3,10
381,2015-12-10 05:58:00,2015-12-10 06:58:00,4,10
382,2015-12-10 05:59:00,2015-12-10 06:59:00,4,10
383,2015-12-10 06:00:00,2015-12-10 07:00:00,4,10
384,2015-12-10 06:01:00,2015-12-10 07:01:00,4,10
385,2015-12-10 06:02:00,2015-12-10 07:02:00,4,10
386,2015-12-10 06:03:00,2015-12-10 07:03:00,4,10
