,Start,Stop,Pearson,expected-arrival
229,2015-07-15 16:19:00,2015-07-15 17:19:00,27,10
230,2015-07-15 16:20:00,2015-07-15 17:20:00,30,10
231,2015-07-15 16:21:00,2015-07-15 17:21:00,30,10
232,2015-07-15 16:22:00,2015-07-15 17:22:00,30,10
233,2015-07-15 16:23:00,2015-07-15 17:23:00,30,10
234,2015-07-15 16:24:00,2015-07-15 17:24:00,30,10
235,2015-07-15 16:25:00,2015-07-15 17:25:00,27,10
236,2015-07-15 16:26:00,2015-07-15 17:26:00,27,10
237,2015-07-15 16:27:00,2015-07-15 17:27:00,28,10
238,2015-07-15 16:28:00,2015-07-15 17:28:00,29,10
239,2015-07-15 16:29:00,2015-07-15 17:29:00,29,10
240,2015-07-15 16:30:00,2015-07-15 17:30:00,13,10
241,2015-07-15 16:31:00,2015-07-15 17:31:00,13,10
242,2015-07-15 16:32:00,2015-07-15 17:32:00,13,10
243,2015-07-15 16:33:00,2015-07-15 17:33:00,13,10
244,2015-07-15 16:34:00,2015-07-15 17:34:00,13,10
245,2015-07-15 16:35:00,2015-07-15 17:35:00,29,10
246,2015-07-15 16:36:00,2015-07-15 17:36:00,30,10
247,2015-07-15 16:37:00,2015-07-15 17:37:00,22,10
248,2015-07-15 16:38:00,2015-07-15 17:38:00,23,10
249,2015-07-15 16:39:00,2015-07-15 17:39:00,23,10
250,2015-07-15 16:40:00,2015-07-15 17:40:00,23,10
251,2015-07-15 16:41:00,2015-07-15 17:41:00,23,10
252,2015-07-15 16:42:00,2015-07-15 17:42:00,30,9
253,2015-07-15 16:43:00,2015-07-15 17:43:00,30,9
254,2015-07-15 16:44:00,2015-07-15 17:44:00,30,9
255,2015-07-15 16:45:00,2015-07-15 17:45:00,30,9
256,2015-07-15 16:46:00,2015-07-15 17:46:00,30,9
257,2015-07-15 16:47:00,2015-07-15 17:47:00,30,9
258,2015-07-15 16:48:00,2015-07-15 17:48:00,30,9
259,2015-07-15 16:49:00,2015-07-15 17:49:00,30,9
260,2015-07-15 16:50:00,2015-07-15 17:50:00,29,9
261,2015-07-15 16:51:00,2015-07-15 17:51:00,29,9
262,2015-07-15 16:52:00,2015-07-15 17:52:00,30,9
263,2015-07-15 16:53:00,2015-07-15 17:53:00,30,9
264,2015-07-15 16:54:00,2015-07-15 17:54:00,30,9
265,2015-07-15 16:55:00,2015-07-15 17:55:00,13,9
266,2015-07-15 16:56:00,2015-07-15 17:56:00,13,9
267,2015-07-15 16:57:00,2015-07-15 17:57:00,14,9
268,2015-07-15 16:58:00,2015-07-15 17:58:00,14,9
269,2015-07-15 16:59:00,2015-07-15 17:59:00,14,9
270,2015-07-15 17:00:00,2015-07-15 18:00:00,14,9
271,2015-07-15 17:01:00,2015-07-15 18:01:00,14,9
272,2015-07-15 17:02:00,2015-07-15 18:02:00,14,9
273,2015-07-15 17:03:00,2015-07-15 18:03:00,14,9
274,2015-07-15 17:04:00,2015-07-15 18:04:00,14,9
275,2015-07-15 17:05:00,2015-07-15 18:05:00,14,9
276,2015-07-15 17:06:00,2015-07-15 18:06:00,14,9
277,2015-07-15 17:07:00,2015-07-15 18:07:00,14,9
278,2015-07-15 17:08:00,2015-07-15 18:08:00,14,9
279,2015-07-15 17:09:00,2015-07-15 18:09:00,14,9
280,2015-07-15 17:10:00,2015-07-15 18:10:00,14,9
281,2015-07-15 17:11:00,2015-07-15 18:11:00,14,9
282,2015-07-15 17:12:00,2015-07-15 18:12:00,14,9
283,2015-07-15 17:13:00,2015-07-15 18:13:00,30,9
284,2015-07-15 17:14:00,2015-07-15 18:14:00,30,9
285,2015-07-15 17:15:00,2015-07-15 18:15:00,14,9
286,2015-07-15 17:16:00,2015-07-15 18:16:00,13,9
287,2015-07-15 17:17:00,2015-07-15 18:17:00,13,9
288,2015-07-15 17:18:00,2015-07-15 18:18:00,13,9
289,2015-07-15 17:19:00,2015-07-15 18:19:00,13,9
290,2015-07-15 17:20:00,2015-07-15 18:20:00,13,9
291,2015-07-15 17:21:00,2015-07-15 18:21:00,13,9
292,2015-07-15 17:22:00,2015-07-15 18:22:00,13,9
293,2015-07-15 17:23:00,2015-07-15 18:23:00,13,9
294,2015-07-15 17:24:00,2015-07-15 18:24:00,13,9
295,2015-07-15 17:25:00,2015-07-15 18:25:00,13,9
296,2015-07-15 17:26:00,2015-07-15 18:26:00,13,9
297,2015-07-15 17:27:00,2015-07-15 18:27:00,13,9
298,2015-07-15 17:28:00,2015-07-15 18:28:00,13,9
299,2015-07-15 17:29:00,2015-07-15 18:29:00,13,9
300,2015-07-15 17:30:00,2015-07-15 18:30:00,13,9
301,2015-07-15 17:31:00,2015-07-15 18:31:00,13,9
302,2015-07-15 17:32:00,2015-07-15 18:32:00,13,9
303,2015-07-15 17:33:00,2015-07-15 18:33:00,13,9
304,2015-07-15 17:34:00,2015-07-15 18:34:00,13,9
305,2015-07-15 17:35:00,2015-07-15 18:35:00,13,9
306,2015-07-15 17:36:00,2015-07-15 18:36:00,13,9
307,2015-07-15 17:37:00,2015-07-15 18:37:00,14,9
308,2015-07-15 17:38:00,2015-07-15 18:38:00,13,9
309,2015-07-15 17:39:00,2015-07-15 18:39:00,14,9
310,2015-07-15 17:40:00,2015-07-15 18:40:00,14,10
311,2015-07-15 17:41:00,2015-07-15 18:41:00,15,10
312,2015-07-15 17:42:00,2015-07-15 18:42:00,16,10
313,2015-07-15 17:43:00,2015-07-15 18:43:00,17,10
314,2015-07-15 17:44:00,2015-07-15 18:44:00,2,10
315,2015-07-15 17:45:00,2015-07-15 18:45:00,2,10
316,2015-07-15 17:46:00,2015-07-15 18:46:00,3,10
317,2015-07-15 17:47:00,2015-07-15 18:47:00,2,10
318,2015-07-15 17:48:00,2015-07-15 18:48:00,30,10
319,2015-07-15 17:49:00,2015-07-15 18:49:00,30,10
320,2015-07-15 17:50:00,2015-07-15 18:50:00,30,10
321,2015-07-15 17:51:00,2015-07-15 18:51:00,30,10
322,2015-07-15 17:52:00,2015-07-15 18:52:00,30,10
323,2015-07-15 17:53:00,2015-07-15 18:53:00,30,10
324,2015-07-15 17:54:00,2015-07-15 18:54:00,30,10
325,2015-07-15 17:55:00,2015-07-15 18:55:00,30,10
326,2015-07-15 17:56:00,2015-07-15 18:56:00,3,10
327,2015-07-15 17:57:00,2015-07-15 18:57:00,3,10
328,2015-07-15 17:58:00,2015-07-15 18:58:00,3,10
329,2015-07-15 17:59:00,2015-07-15 18:59:00,3,10
330,2015-07-15 18:00:00,2015-07-15 19:00:00,29,10
331,2015-07-15 18:01:00,2015-07-15 19:01:00,29,10
332,2015-07-15 18:02:00,2015-07-15 19:02:00,29,10
333,2015-07-15 18:03:00,2015-07-15 19:03:00,29,10
334,2015-07-15 18:04:00,2015-07-15 19:04:00,29,10
335,2015-07-15 18:05:00,2015-07-15 19:05:00,29,10
336,2015-07-15 18:06:00,2015-07-15 19:06:00,29,10
337,2015-07-15 18:07:00,2015-07-15 19:07:00,10,10
338,2015-07-15 18:08:00,2015-07-15 19:08:00,10,10
339,2015-07-15 18:09:00,2015-07-15 19:09:00,11,10
340,2015-07-15 18:10:00,2015-07-15 19:10:00,11,10
341,2015-07-15 18:11:00,2015-07-15 19:11:00,12,10
342,2015-07-15 18:12:00,2015-07-15 19:12:00,13,10
343,2015-07-15 18:13:00,2015-07-15 19:13:00,13,10
344,2015-07-15 18:14:00,2015-07-15 19:14:00,15,10
345,2015-07-15 18:15:00,2015-07-15 19:15:00,15,10
346,2015-07-15 18:16:00,2015-07-15 19:16:00,15,10
347,2015-07-15 18:17:00,2015-07-15 19:17:00,16,10
348,2015-07-15 18:18:00,2015-07-15 19:18:00,17,10
349,2015-07-15 18:19:00,2015-07-15 19:19:00,18,10
350,2015-07-15 18:20:00,2015-07-15 19:20:00,18,10
351,2015-07-15 18:21:00,2015-07-15 19:21:00,18,10
352,2015-07-15 18:22:00,2015-07-15 19:22:00,18,10
353,2015-07-15 18:23:00,2015-07-15 19:23:00,18,10
354,2015-07-15 18:24:00,2015-07-15 19:24:00,18,10
355,2015-07-15 18:25:00,2015-07-15 19:25:00,18,10
356,2015-07-15 18:26:00,2015-07-15 19:26:00,18,10
357,2015-07-15 18:27:00,2015-07-15 19:27:00,18,10
358,2015-07-15 18:28:00,2015-07-15 19:28:00,18,10
359,2015-07-15 18:29:00,2015-07-15 19:29:00,18,10
360,2015-07-15 18:30:00,2015-07-15 19:30:00,18,10
361,2015-07-15 18:31:00,2015-07-15 19:31:00,18,10
362,2015-07-15 18:32:00,2015-07-15 19:32:00,18,10
363,2015-07-15 18:33:00,2015-07-15 19:33:00,18,10
364,2015-07-15 18:34:00,2015-07-15 19:34:00,18,10
365,2015-07-15 18:35:00,2015-07-15 19:35:00,18,10
366,2015-07-15 18:36:00,2015-07-15 19:36:00,18,10
367,2015-07-15 18:37:00,2015-07-15 19:37:00,18,10
368,2015-07-15 18:38:00,2015-07-15 19:38:00,18,10
369,2015-07-15 18:39:00,2015-07-15 19:39:00,18,10
370,2015-07-15 18:40:00,2015-07-15 19:40:00,18,10
