,Start,Stop,Pearson,expected-arrival
277,2018-10-09 12:15:00,2018-10-09 13:15:00,30,8
278,2018-10-09 12:16:00,2018-10-09 13:16:00,30,8
279,2018-10-09 12:17:00,2018-10-09 13:17:00,30,8
280,2018-10-09 12:18:00,2018-10-09 13:18:00,30,8
281,2018-10-09 12:19:00,2018-10-09 13:19:00,30,8
282,2018-10-09 12:20:00,2018-10-09 13:20:00,30,8
283,2018-10-09 12:21:00,2018-10-09 13:21:00,30,8
284,2018-10-09 12:22:00,2018-10-09 13:22:00,30,8
285,2018-10-09 12:23:00,2018-10-09 13:23:00,30,8
286,2018-10-09 12:24:00,2018-10-09 13:24:00,12,8
287,2018-10-09 12:25:00,2018-10-09 13:25:00,12,8
288,2018-10-09 12:26:00,2018-10-09 13:26:00,12,8
289,2018-10-09 12:27:00,2018-10-09 13:27:00,13,8
290,2018-10-09 12:28:00,2018-10-09 13:28:00,11,8
291,2018-10-09 12:29:00,2018-10-09 13:29:00,12,8
292,2018-10-09 12:30:00,2018-10-09 13:30:00,29,8
293,2018-10-09 12:31:00,2018-10-09 13:31:00,29,8
294,2018-10-09 12:32:00,2018-10-09 13:32:00,29,8
295,2018-10-09 12:33:00,2018-10-09 13:33:00,29,8
296,2018-10-09 12:34:00,2018-10-09 13:34:00,30,8
297,2018-10-09 12:35:00,2018-10-09 13:35:00,29,8
298,2018-10-09 12:36:00,2018-10-09 13:36:00,29,8
299,2018-10-09 12:37:00,2018-10-09 13:37:00,29,8
300,2018-10-09 12:38:00,2018-10-09 13:38:00,29,8
301,2018-10-09 12:39:00,2018-10-09 13:39:00,29,8
302,2018-10-09 12:40:00,2018-10-09 13:40:00,29,8
303,2018-10-09 12:41:00,2018-10-09 13:41:00,29,8
304,2018-10-09 12:42:00,2018-10-09 13:42:00,29,8
305,2018-10-09 12:43:00,2018-10-09 13:43:00,29,8
306,2018-10-09 12:44:00,2018-10-09 13:44:00,29,8
307,2018-10-09 12:45:00,2018-10-09 13:45:00,29,8
308,2018-10-09 12:46:00,2018-10-09 13:46:00,29,8
309,2018-10-09 12:47:00,2018-10-09 13:47:00,29,8
310,2018-10-09 12:48:00,2018-10-09 13:48:00,29,8
311,2018-10-09 12:49:00,2018-10-09 13:49:00,29,8
312,2018-10-09 12:50:00,2018-10-09 13:50:00,29,8
313,2018-10-09 12:51:00,2018-10-09 13:51:00,29,8
314,2018-10-09 12:52:00,2018-10-09 13:52:00,29,8
315,2018-10-09 12:53:00,2018-10-09 13:53:00,29,8
316,2018-10-09 12:54:00,2018-10-09 13:54:00,29,8
317,2018-10-09 12:55:00,2018-10-09 13:55:00,29,8
318,2018-10-09 12:56:00,2018-10-09 13:56:00,29,8
319,2018-10-09 12:57:00,2018-10-09 13:57:00,29,8
320,2018-10-09 12:58:00,2018-10-09 13:58:00,29,8
321,2018-10-09 12:59:00,2018-10-09 13:59:00,29,8
322,2018-10-09 13:00:00,2018-10-09 14:00:00,11,8
323,2018-10-09 13:01:00,2018-10-09 14:01:00,11,8
324,2018-10-09 13:02:00,2018-10-09 14:02:00,0,8
325,2018-10-09 13:03:00,2018-10-09 14:03:00,0,8
326,2018-10-09 13:04:00,2018-10-09 14:04:00,0,8
327,2018-10-09 13:05:00,2018-10-09 14:05:00,0,8
328,2018-10-09 13:06:00,2018-10-09 14:06:00,0,8
329,2018-10-09 13:07:00,2018-10-09 14:07:00,0,8
330,2018-10-09 13:08:00,2018-10-09 14:08:00,0,8
331,2018-10-09 13:09:00,2018-10-09 14:09:00,0,8
332,2018-10-09 13:10:00,2018-10-09 14:10:00,0,8
333,2018-10-09 13:11:00,2018-10-09 14:11:00,6,8
334,2018-10-09 13:12:00,2018-10-09 14:12:00,7,8
335,2018-10-09 13:13:00,2018-10-09 14:13:00,0,8
336,2018-10-09 13:14:00,2018-10-09 14:14:00,0,8
337,2018-10-09 13:15:00,2018-10-09 14:15:00,0,8
338,2018-10-09 13:16:00,2018-10-09 14:16:00,0,8
339,2018-10-09 13:17:00,2018-10-09 14:17:00,0,8
340,2018-10-09 13:18:00,2018-10-09 14:18:00,0,8
341,2018-10-09 13:19:00,2018-10-09 14:19:00,0,8
342,2018-10-09 13:20:00,2018-10-09 14:20:00,0,8
343,2018-10-09 13:21:00,2018-10-09 14:21:00,0,8
344,2018-10-09 13:22:00,2018-10-09 14:22:00,0,8
345,2018-10-09 13:23:00,2018-10-09 14:23:00,0,8
346,2018-10-09 13:24:00,2018-10-09 14:24:00,0,8
347,2018-10-09 13:25:00,2018-10-09 14:25:00,0,8
348,2018-10-09 13:26:00,2018-10-09 14:26:00,0,8
349,2018-10-09 13:27:00,2018-10-09 14:27:00,0,8
350,2018-10-09 13:28:00,2018-10-09 14:28:00,0,8
351,2018-10-09 13:29:00,2018-10-09 14:29:00,0,8
352,2018-10-09 13:30:00,2018-10-09 14:30:00,0,8
353,2018-10-09 13:31:00,2018-10-09 14:31:00,0,8
354,2018-10-09 13:32:00,2018-10-09 14:32:00,0,8
355,2018-10-09 13:33:00,2018-10-09 14:33:00,0,8
356,2018-10-09 13:34:00,2018-10-09 14:34:00,0,8
357,2018-10-09 13:35:00,2018-10-09 14:35:00,0,8
358,2018-10-09 13:36:00,2018-10-09 14:36:00,0,8
359,2018-10-09 13:37:00,2018-10-09 14:37:00,0,8
360,2018-10-09 13:38:00,2018-10-09 14:38:00,0,8
361,2018-10-09 13:39:00,2018-10-09 14:39:00,0,8
362,2018-10-09 13:40:00,2018-10-09 14:40:00,0,8
363,2018-10-09 13:41:00,2018-10-09 14:41:00,0,8
364,2018-10-09 13:42:00,2018-10-09 14:42:00,0,8
365,2018-10-09 13:43:00,2018-10-09 14:43:00,0,8
366,2018-10-09 13:44:00,2018-10-09 14:44:00,0,8
367,2018-10-09 13:45:00,2018-10-09 14:45:00,0,8
368,2018-10-09 13:46:00,2018-10-09 14:46:00,0,8
369,2018-10-09 13:47:00,2018-10-09 14:47:00,0,8
370,2018-10-09 13:48:00,2018-10-09 14:48:00,0,8
371,2018-10-09 13:49:00,2018-10-09 14:49:00,0,8
372,2018-10-09 13:50:00,2018-10-09 14:50:00,0,8
373,2018-10-09 13:51:00,2018-10-09 14:51:00,0,8
374,2018-10-09 13:52:00,2018-10-09 14:52:00,7,8
375,2018-10-09 13:53:00,2018-10-09 14:53:00,7,8
376,2018-10-09 13:54:00,2018-10-09 14:54:00,8,8
377,2018-10-09 13:55:00,2018-10-09 14:55:00,8,8
378,2018-10-09 13:56:00,2018-10-09 14:56:00,8,8
379,2018-10-09 13:57:00,2018-10-09 14:57:00,7,8
380,2018-10-09 13:58:00,2018-10-09 14:58:00,8,8
381,2018-10-09 13:59:00,2018-10-09 14:59:00,13,8
382,2018-10-09 14:00:00,2018-10-09 15:00:00,13,8
383,2018-10-09 14:01:00,2018-10-09 15:01:00,13,8
384,2018-10-09 14:02:00,2018-10-09 15:02:00,13,8
385,2018-10-09 14:03:00,2018-10-09 15:03:00,13,8
386,2018-10-09 14:04:00,2018-10-09 15:04:00,0,8
387,2018-10-09 14:05:00,2018-10-09 15:05:00,0,8
388,2018-10-09 14:06:00,2018-10-09 15:06:00,10,8
389,2018-10-09 14:07:00,2018-10-09 15:07:00,10,8
390,2018-10-09 14:08:00,2018-10-09 15:08:00,12,8
391,2018-10-09 14:09:00,2018-10-09 15:09:00,12,8
392,2018-10-09 14:10:00,2018-10-09 15:10:00,12,8
393,2018-10-09 14:11:00,2018-10-09 15:11:00,12,8
394,2018-10-09 14:12:00,2018-10-09 15:12:00,12,8
395,2018-10-09 14:13:00,2018-10-09 15:13:00,12,8
396,2018-10-09 14:14:00,2018-10-09 15:14:00,12,8
397,2018-10-09 14:15:00,2018-10-09 15:15:00,13,8
398,2018-10-09 14:16:00,2018-10-09 15:16:00,12,8
399,2018-10-09 14:17:00,2018-10-09 15:17:00,12,8
400,2018-10-09 14:18:00,2018-10-09 15:18:00,12,8
401,2018-10-09 14:19:00,2018-10-09 15:19:00,12,8
402,2018-10-09 14:20:00,2018-10-09 15:20:00,12,8
403,2018-10-09 14:21:00,2018-10-09 15:21:00,12,8
404,2018-10-09 14:22:00,2018-10-09 15:22:00,12,8
405,2018-10-09 14:23:00,2018-10-09 15:23:00,12,8
406,2018-10-09 14:24:00,2018-10-09 15:24:00,12,8
407,2018-10-09 14:25:00,2018-10-09 15:25:00,13,8
408,2018-10-09 14:26:00,2018-10-09 15:26:00,13,8
409,2018-10-09 14:27:00,2018-10-09 15:27:00,13,8
410,2018-10-09 14:28:00,2018-10-09 15:28:00,13,8
411,2018-10-09 14:29:00,2018-10-09 15:29:00,13,8
412,2018-10-09 14:30:00,2018-10-09 15:30:00,13,8
413,2018-10-09 14:31:00,2018-10-09 15:31:00,13,8
414,2018-10-09 14:32:00,2018-10-09 15:32:00,13,8
415,2018-10-09 14:33:00,2018-10-09 15:33:00,13,8
416,2018-10-09 14:34:00,2018-10-09 15:34:00,13,8
417,2018-10-09 14:35:00,2018-10-09 15:35:00,13,8
418,2018-10-09 14:36:00,2018-10-09 15:36:00,12,8
419,2018-10-09 14:37:00,2018-10-09 15:37:00,13,8
420,2018-10-09 14:38:00,2018-10-09 15:38:00,13,8
421,2018-10-09 14:39:00,2018-10-09 15:39:00,20,8
422,2018-10-09 14:40:00,2018-10-09 15:40:00,20,8
423,2018-10-09 14:41:00,2018-10-09 15:41:00,20,8
424,2018-10-09 14:42:00,2018-10-09 15:42:00,20,8
425,2018-10-09 14:43:00,2018-10-09 15:43:00,20,8
426,2018-10-09 14:44:00,2018-10-09 15:44:00,20,8
427,2018-10-09 14:45:00,2018-10-09 15:45:00,20,8
428,2018-10-09 14:46:00,2018-10-09 15:46:00,20,8
429,2018-10-09 14:47:00,2018-10-09 15:47:00,20,8
430,2018-10-09 14:48:00,2018-10-09 15:48:00,20,8
431,2018-10-09 14:49:00,2018-10-09 15:49:00,20,8
432,2018-10-09 14:50:00,2018-10-09 15:50:00,20,8
433,2018-10-09 14:51:00,2018-10-09 15:51:00,20,8
